order_id,order_date,ship_date,ship_mode,customer_name,segment,country,market,region,product_id,category,sub_category,sales,quantity,discount,profit,shipping_cost,order_priority,year
US-2011-163874,2011-01-11,2011-01-12,First Class,Philip Fox,Consumer,Mexico,LATAM,North,OFF-AP-10000569,Office Supplies,Appliances,140,3,0,32.1,6.47,Medium,2011
ES-2011-1466305,2011-01-11,2011-01-15,Standard Class,Mick Brown,Consumer,Austria,EU,Central,OFF-AR-10004519,Office Supplies,Art,55,1,0,9.87,5.83,High,2011
CA-2011-149020,2011-01-11,2011-01-16,Standard Class,Anthony Jacobs,Corporate,United States,US,South,FUR-FU-10000965,Furniture,Furnishings,52,1,0,21.3,3.52,Medium,2011
ES-2011-4359424,2011-01-11,2011-01-15,Standard Class,Dorothy Dickinson,Consumer,Spain,EU,South,OFF-LA-10002733,Office Supplies,Labels,40,5,0,5.55,2.57,High,2011
ES-2011-1138719,2011-01-11,2011-01-16,Standard Class,Eric Murdock,Consumer,Italy,EU,South,OFF-BI-10001833,Office Supplies,Binders,22,3,0,6.75,1.09,Medium,2011
IN-2011-39308,2011-01-11,2011-01-18,Standard Class,David Flashing,Consumer,Indonesia,APAC,Southeast Asia,OFF-BI-10004334,Office Supplies,Binders,5,1,0.17,-0.01,0.3,Medium,2011
CA-2011-149020,2011-01-11,2011-01-16,Standard Class,Anthony Jacobs,Corporate,United States,US,South,OFF-LA-10004272,Office Supplies,Labels,3,1,0,1.36,0.22,Medium,2011
MX-2011-141530,2011-01-12,2011-01-17,Standard Class,Thomas Seio,Corporate,Mexico,LATAM,North,TEC-AC-10004743,Technology,Accessories,495,3,0,178.2,54.55,Medium,2011
MX-2011-141530,2011-01-12,2011-01-17,Standard Class,Thomas Seio,Corporate,Mexico,LATAM,North,TEC-CO-10003142,Technology,Copiers,385,3,0,68.65,38.19,Medium,2011
ES-2011-1460199,2011-01-12,2011-01-19,Standard Class,Roy Phan,Corporate,Germany,EU,Central,FUR-BO-10004080,Furniture,Bookcases,552,5,0.1,165.36,35.98,Medium,2011
ES-2011-1460199,2011-01-12,2011-01-19,Standard Class,Roy Phan,Corporate,Germany,EU,Central,TEC-MA-10003078,Technology,Machines,522,2,0,20.88,28.92,Medium,2011
ES-2011-4976144,2011-01-12,2011-01-17,Standard Class,Anthony Garverick,Home Office,United Kingdom,EU,North,FUR-CH-10000745,Furniture,Chairs,290,5,0,69.6,18.63,Medium,2011
ES-2011-5040255,2011-01-12,2011-01-15,First Class,Peter Bühler,Consumer,United Kingdom,EU,North,OFF-PA-10000450,Office Supplies,Paper,34,2,0.5,-6.15,7.31,Medium,2011
ES-2011-1460199,2011-01-12,2011-01-19,Standard Class,Roy Phan,Corporate,Germany,EU,Central,OFF-AR-10001599,Office Supplies,Art,257,5,0,48.75,7.28,Medium,2011
CA-2011-130092,2011-01-12,2011-01-15,First Class,Seth Vernon,Consumer,United States,US,East,FUR-FU-10000010,Furniture,Furnishings,10,2,0,3.08,2.69,Critical,2011
ES-2011-1460199,2011-01-12,2011-01-19,Standard Class,Roy Phan,Corporate,Germany,EU,Central,OFF-BI-10000081,Office Supplies,Binders,17,2,0,6.18,2.08,Medium,2011
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Nigeria,Africa,Africa,OFF-FEL-10001792,Office Supplies,Storage,15,2,0.7,-22.46,1.27,Medium,2011
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Nigeria,Africa,Africa,OFF-BIC-10000582,Office Supplies,Art,16,1,0.7,-28.52,1.27,Medium,2011
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Nigeria,Africa,Africa,OFF-AVE-10000065,Office Supplies,Labels,13,4,0.7,-21.65,0.62,Medium,2011
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Nigeria,Africa,Africa,OFF-KLE-10001317,Office Supplies,Supplies,5,1,0.7,-10.33,0.43,Medium,2011
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Nigeria,Africa,Africa,OFF-ADV-10003030,Office Supplies,Fasteners,3,1,0.7,-6.48,0.25,Medium,2011
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Nigeria,Africa,Africa,OFF-FEL-10003848,Office Supplies,Storage,17,1,0.7,-26.65,0.24,Medium,2011
EG-2011-4270,2011-01-13,2011-01-18,Standard Class,Roger Demir,Consumer,Egypt,Africa,Africa,OFF-SME-10004553,Office Supplies,Storage,794,4,0,134.88,76.6,Medium,2011
EG-2011-4270,2011-01-13,2011-01-18,Standard Class,Roger Demir,Consumer,Egypt,Africa,Africa,TEC-HP -10001574,Technology,Copiers,1200,4,0,479.88,55.62,Medium,2011
MX-2011-150567,2011-01-13,2011-01-17,Standard Class,Ben Wallace,Consumer,Mexico,LATAM,North,TEC-MA-10000560,Technology,Machines,201,1,0,100.62,31.78,High,2011
IT-2011-5340302,2011-01-13,2011-01-19,Standard Class,Greg Matthias,Consumer,Netherlands,EU,Central,OFF-ST-10002506,Office Supplies,Storage,198,2,0.5,-130.98,14.53,Medium,2011
EG-2011-4270,2011-01-13,2011-01-18,Standard Class,Roger Demir,Consumer,Egypt,Africa,Africa,OFF-FEL-10001343,Office Supplies,Storage,38,2,0,17.22,2.66,Medium,2011
US-2011-105760,2011-01-13,2011-01-17,Standard Class,James Lanier,Home Office,Venezuela,LATAM,South,OFF-SU-10001794,Office Supplies,Supplies,26,5,0.4,-8,2.2,High,2011
IT-2011-5951216,2011-01-13,2011-01-20,Standard Class,Stuart Calhoun,Consumer,Sweden,EU,North,OFF-AR-10004884,Office Supplies,Art,31,5,0.5,-13.65,2.16,Medium,2011
IT-2011-5340302,2011-01-13,2011-01-19,Standard Class,Greg Matthias,Consumer,Netherlands,EU,Central,OFF-PA-10002040,Office Supplies,Paper,50,2,0.5,-37.86,1.51,Medium,2011
IT-2011-5340302,2011-01-13,2011-01-19,Standard Class,Greg Matthias,Consumer,Netherlands,EU,Central,OFF-LA-10002353,Office Supplies,Labels,22,4,0.5,-12.3,1.29,Medium,2011
IN-2011-38349,2011-01-13,2011-01-17,Standard Class,Cari Sayre,Corporate,Australia,APAC,Oceania,OFF-LA-10002765,Office Supplies,Labels,16,2,0.1,0.33,0.72,Medium,2011
IT-2011-5340302,2011-01-13,2011-01-19,Standard Class,Greg Matthias,Consumer,Netherlands,EU,Central,OFF-BI-10001055,Office Supplies,Binders,9,3,0.5,-3.47,0.43,Medium,2011
CA-2011-157147,2011-01-14,2011-01-19,Standard Class,Brian Dahlen,Consumer,United States,US,West,OFF-ST-10000078,Office Supplies,Storage,1326,5,0,238.65,187.65,High,2011
CA-2011-162775,2011-01-14,2011-01-16,Second Class,Chris Selesnick,Corporate,United States,US,South,OFF-ST-10000025,Office Supplies,Storage,573,6,0,34.35,146.29,Critical,2011
CA-2011-162775,2011-01-14,2011-01-16,Second Class,Chris Selesnick,Corporate,United States,US,South,TEC-AC-10003174,Technology,Accessories,647,6,0,258.7,141.35,Critical,2011
ES-2011-1043483,2011-01-14,2011-01-19,Standard Class,Sharelle Roach,Home Office,Austria,EU,Central,TEC-MA-10002918,Technology,Machines,486,3,0,77.67,53.02,High,2011
CA-2011-109232,2011-01-14,2011-01-17,Second Class,Natalie DeCherney,Consumer,United States,US,South,FUR-CH-10000422,Furniture,Chairs,546,6,0,87.35,52.32,Medium,2011
ES-2011-1043483,2011-01-14,2011-01-19,Standard Class,Sharelle Roach,Home Office,Austria,EU,Central,TEC-PH-10003847,Technology,Phones,440,6,0,65.88,49.92,High,2011
CA-2011-157147,2011-01-14,2011-01-19,Standard Class,Brian Dahlen,Consumer,United States,US,West,FUR-BO-10003034,Furniture,Bookcases,334,3,0.15,3.93,40.44,High,2011
ES-2011-1043483,2011-01-14,2011-01-19,Standard Class,Sharelle Roach,Home Office,Austria,EU,Central,OFF-PA-10001650,Office Supplies,Paper,224,11,0,102.96,30.34,High,2011
MX-2011-135979,2011-01-14,2011-01-20,Standard Class,Bart Pistole,Corporate,Nicaragua,LATAM,Central,FUR-BO-10001295,Furniture,Bookcases,393,3,0,180.96,27.67,Medium,2011
MX-2011-168599,2011-01-14,2011-01-15,First Class,Ted Butterfield,Consumer,Mexico,LATAM,North,OFF-EN-10004870,Office Supplies,Envelopes,106,4,0,18.96,26.23,High,2011
SF-2011-7680,2011-01-14,2011-01-21,Standard Class,Steve Nguyen,Home Office,South Africa,Africa,Africa,OFF-SAN-10001128,Office Supplies,Art,136,12,0,31.32,23.89,Low,2011
CA-2011-162775,2011-01-14,2011-01-16,Second Class,Chris Selesnick,Corporate,United States,US,South,OFF-EN-10001532,Office Supplies,Envelopes,51,3,0,25.47,12.66,Critical,2011
MX-2011-135979,2011-01-14,2011-01-20,Standard Class,Bart Pistole,Corporate,Nicaragua,LATAM,Central,OFF-PA-10004155,Office Supplies,Paper,246,12,0,7.2,11.88,Medium,2011
TU-2011-4040,2011-01-14,2011-01-18,Standard Class,Bruce Degenhardt,Consumer,Turkey,EMEA,EMEA,OFF-FEL-10001261,Office Supplies,Storage,110,2,0.6,-54.97,11.53,Medium,2011
ID-2011-16453,2011-01-14,2011-01-21,Standard Class,Muhammed Yedwab,Corporate,Philippines,APAC,Southeast Asia,FUR-FU-10000944,Furniture,Furnishings,99,3,0.25,-23.74,9.71,Low,2011
ID-2011-16453,2011-01-14,2011-01-21,Standard Class,Muhammed Yedwab,Corporate,Philippines,APAC,Southeast Asia,OFF-ST-10004015,Office Supplies,Storage,80,3,0.45,5.74,9.43,Low,2011
MX-2011-135979,2011-01-14,2011-01-20,Standard Class,Bart Pistole,Corporate,Nicaragua,LATAM,Central,OFF-ST-10001326,Office Supplies,Storage,109,3,0,28.38,6.11,Medium,2011
TU-2011-4040,2011-01-14,2011-01-18,Standard Class,Bruce Degenhardt,Consumer,Turkey,EMEA,EMEA,OFF-SME-10004553,Office Supplies,Storage,79,1,0.6,-85.33,5.84,Medium,2011
TU-2011-4040,2011-01-14,2011-01-18,Standard Class,Bruce Degenhardt,Consumer,Turkey,EMEA,EMEA,OFF-ACM-10003278,Office Supplies,Supplies,74,4,0.6,-70.32,4.48,Medium,2011
MX-2011-135979,2011-01-14,2011-01-20,Standard Class,Bart Pistole,Corporate,Nicaragua,LATAM,Central,OFF-BI-10000185,Office Supplies,Binders,66,8,0,9.12,3.61,Medium,2011
CA-2011-157147,2011-01-14,2011-01-19,Standard Class,Brian Dahlen,Consumer,United States,US,West,OFF-AR-10003514,Office Supplies,Art,20,5,0,6.57,3.03,High,2011
CA-2011-162775,2011-01-14,2011-01-16,Second Class,Chris Selesnick,Corporate,United States,US,South,OFF-EN-10001990,Office Supplies,Envelopes,11,2,0,5.34,2.88,Critical,2011
CA-2011-118192,2011-01-14,2011-01-19,Standard Class,Michael Moore,Consumer,United States,US,East,OFF-PA-10002947,Office Supplies,Paper,37,7,0.2,13.09,1.46,Medium,2011
CA-2011-162775,2011-01-14,2011-01-16,Second Class,Chris Selesnick,Corporate,United States,US,South,OFF-BI-10004187,Office Supplies,Binders,6,3,0,2.71,0.85,Critical,2011
TU-2011-4040,2011-01-14,2011-01-18,Standard Class,Bruce Degenhardt,Consumer,Turkey,EMEA,EMEA,OFF-STA-10000298,Office Supplies,Art,79,4,0.6,-87.17,0.43,Medium,2011
CA-2011-118192,2011-01-14,2011-01-19,Standard Class,Michael Moore,Consumer,United States,US,East,OFF-BI-10003476,Office Supplies,Binders,3,2,0.7,-2.52,0.27,Medium,2011
ES-2011-3661686,2011-01-15,2011-01-20,Second Class,Don Jones,Corporate,Germany,EU,Central,TEC-CO-10003228,Technology,Copiers,527,2,0,10.5,92.1,Medium,2011
ES-2011-1374122,2011-01-15,2011-01-18,First Class,Craig Leslie,Home Office,France,EU,Central,FUR-BO-10003126,Furniture,Bookcases,652,2,0.1,7.2,88.52,Medium,2011
MX-2011-129420,2011-01-15,2011-01-17,First Class,Ross Baird,Home Office,Dominican Republic,LATAM,Caribbean,FUR-CH-10003485,Furniture,Chairs,265,3,0.2,23.22,43.56,Medium,2011
ID-2011-38832,2011-01-15,2011-01-15,Same Day,Mick Crebagga,Consumer,Indonesia,APAC,Southeast Asia,OFF-AR-10000989,Office Supplies,Art,150,4,0.27,-49.35,21.15,Critical,2011
ID-2011-38832,2011-01-15,2011-01-15,Same Day,Mick Crebagga,Consumer,Indonesia,APAC,Southeast Asia,OFF-AR-10000251,Office Supplies,Art,51,3,0.27,-0.01,21.13,Critical,2011
ES-2011-3661686,2011-01-15,2011-01-20,Second Class,Don Jones,Corporate,Germany,EU,Central,OFF-AP-10001169,Office Supplies,Appliances,249,1,0.1,2.76,15.08,Medium,2011
CA-2011-149524,2011-01-15,2011-01-16,First Class,Brendan Sweed,Corporate,United States,US,East,FUR-BO-10003433,Furniture,Bookcases,62,4,0.5,-53.29,10.96,High,2011
ES-2011-3661686,2011-01-15,2011-01-20,Second Class,Don Jones,Corporate,Germany,EU,Central,OFF-PA-10001869,Office Supplies,Paper,170,5,0,25.35,8.42,Medium,2011
ES-2011-3661686,2011-01-15,2011-01-20,Second Class,Don Jones,Corporate,Germany,EU,Central,OFF-SU-10004244,Office Supplies,Supplies,55,2,0,2.16,4.12,Medium,2011
NI-2011-2280,2011-01-15,2011-01-21,Standard Class,Mick Brown,Consumer,Nigeria,Africa,Africa,FUR-HAR-10000441,Furniture,Chairs,45,1,0.7,-56.86,3.43,Medium,2011
NI-2011-2280,2011-01-15,2011-01-21,Standard Class,Mick Brown,Consumer,Nigeria,Africa,Africa,OFF-ADV-10003030,Office Supplies,Fasteners,19,6,0.7,-38.9,1.46,Medium,2011
NI-2011-2280,2011-01-15,2011-01-21,Standard Class,Mick Brown,Consumer,Nigeria,Africa,Africa,OFF-SAN-10004232,Office Supplies,Art,15,2,0.7,-14.75,1.02,Medium,2011
ES-2011-3661686,2011-01-15,2011-01-20,Second Class,Don Jones,Corporate,Germany,EU,Central,OFF-LA-10000134,Office Supplies,Labels,21,2,0,7.44,0.76,Medium,2011
CA-2011-103366,2011-01-16,2011-01-18,First Class,Erica Hackney,Consumer,United States,US,South,TEC-AC-10003628,Technology,Accessories,150,5,0,65.98,45.24,Critical,2011
MX-2011-145765,2011-01-17,2011-01-22,Standard Class,Alan Haines,Corporate,El Salvador,LATAM,Central,TEC-CO-10003142,Technology,Copiers,1412,11,0,251.71,159.52,High,2011
ES-2011-3305419,2011-01-17,2011-01-19,Second Class,Edward Hooks,Corporate,France,EU,Central,OFF-AR-10001230,Office Supplies,Art,300,11,0,50.82,38.7,High,2011
CA-2011-115791,2011-01-17,2011-01-19,Second Class,Delfina Latchford,Consumer,United States,US,East,FUR-FU-10001095,Furniture,Furnishings,127,6,0.2,28.6,36.4,Critical,2011
CA-2011-115791,2011-01-17,2011-01-19,Second Class,Delfina Latchford,Consumer,United States,US,East,TEC-PH-10004614,Technology,Phones,124,3,0.4,-31.05,26.12,Critical,2011
CA-2011-115791,2011-01-17,2011-01-19,Second Class,Delfina Latchford,Consumer,United States,US,East,OFF-LA-10001074,Office Supplies,Labels,30,3,0.2,10.15,10.17,Critical,2011
ES-2011-3305419,2011-01-17,2011-01-19,Second Class,Edward Hooks,Corporate,France,EU,Central,OFF-ST-10001646,Office Supplies,Storage,84,5,0.1,33.68,7.33,High,2011
ES-2011-3305419,2011-01-17,2011-01-19,Second Class,Edward Hooks,Corporate,France,EU,Central,OFF-ST-10000988,Office Supplies,Storage,95,4,0.1,42.24,6.56,High,2011
ES-2011-3305419,2011-01-17,2011-01-19,Second Class,Edward Hooks,Corporate,France,EU,Central,OFF-ST-10003764,Office Supplies,Storage,46,3,0.1,18.85,6.46,High,2011
ID-2011-80538,2011-01-17,2011-01-18,First Class,Vivian Mathis,Consumer,Australia,APAC,Oceania,OFF-BI-10001397,Office Supplies,Binders,37,4,0.4,-9.29,5.48,High,2011
CA-2011-115791,2011-01-17,2011-01-19,Second Class,Delfina Latchford,Consumer,United States,US,East,OFF-BI-10001575,Office Supplies,Binders,19,2,0.7,-13.63,5.26,Critical,2011
IN-2011-78501,2011-01-17,2011-01-21,Standard Class,Tamara Willingham,Home Office,Australia,APAC,Oceania,OFF-AR-10004138,Office Supplies,Art,19,2,0.1,5.14,3.96,High,2011
IT-2011-1373680,2011-01-17,2011-01-23,Standard Class,Shirley Daniels,Home Office,Denmark,EU,North,OFF-LA-10001413,Office Supplies,Labels,17,3,0.5,-7.52,0.4,Low,2011
TZ-2011-5130,2011-01-18,2011-01-21,First Class,Charles Sheldon,Corporate,Tanzania,Africa,Africa,OFF-FEL-10004665,Office Supplies,Storage,746,4,0.1,132.59,132.29,Medium,2011
ES-2011-4174897,2011-01-18,2011-01-21,First Class,Michael Dominguez,Corporate,Spain,EU,South,OFF-FA-10000856,Office Supplies,Fasteners,108,8,0,33.36,18.36,Critical,2011
MX-2011-115644,2011-01-18,2011-01-23,Standard Class,Vivek Gonzalez,Consumer,Brazil,LATAM,South,OFF-FA-10002268,Office Supplies,Fasteners,38,3,0,6.12,4.7,Medium,2011
ES-2011-4825230,2011-01-18,2011-01-23,Second Class,Richard Bierner,Consumer,Denmark,EU,North,OFF-BI-10004446,Office Supplies,Binders,26,1,0.5,-10.76,2.53,High,2011
SA-2011-7780,2011-01-18,2011-01-21,First Class,Beth Paige,Consumer,Saudi Arabia,EMEA,EMEA,OFF-CAR-10003259,Office Supplies,Binders,14,1,0,2.97,2.48,High,2011
ZA-2011-9910,2011-01-19,2011-01-21,First Class,Patrick Gardner,Consumer,Zambia,Africa,Africa,OFF-BIN-10000772,Office Supplies,Art,418,14,0,95.76,143.67,Critical,2011
ES-2011-3666932,2011-01-19,2011-01-20,First Class,Matt Abelman,Home Office,Italy,EU,South,OFF-BI-10004195,Office Supplies,Binders,145,3,0,43.56,58.25,Critical,2011
MX-2011-139199,2011-01-19,2011-01-24,Standard Class,Aleksandra Gannaway,Corporate,Nicaragua,LATAM,Central,TEC-MA-10001859,Technology,Machines,716,4,0,221.92,36.29,Medium,2011
MX-2011-139199,2011-01-19,2011-01-24,Standard Class,Aleksandra Gannaway,Corporate,Nicaragua,LATAM,Central,FUR-BO-10004407,Furniture,Bookcases,226,2,0,33.96,25.81,Medium,2011
IN-2011-45020,2011-01-19,2011-01-23,Standard Class,Pauline Webber,Corporate,Myanmar (Burma),APAC,Southeast Asia,TEC-CO-10004267,Technology,Copiers,278,3,0.37,-106.08,21.22,Medium,2011
ES-2011-3666932,2011-01-19,2011-01-20,First Class,Matt Abelman,Home Office,Italy,EU,South,OFF-ST-10000988,Office Supplies,Storage,48,3,0.4,7.92,15.23,Critical,2011
ZA-2011-9910,2011-01-19,2011-01-21,First Class,Patrick Gardner,Consumer,Zambia,Africa,Africa,TEC-BEL-10000681,Technology,Accessories,41,1,0,6.12,12.68,Critical,2011
CA-2011-123477,2011-01-19,2011-01-22,Second Class,David Wiener,Corporate,United States,US,West,OFF-AP-10000692,Office Supplies,Appliances,65,4,0.2,6.49,5.04,High,2011
MX-2011-139199,2011-01-19,2011-01-24,Standard Class,Aleksandra Gannaway,Corporate,Nicaragua,LATAM,Central,TEC-AC-10002370,Technology,Accessories,53,2,0,16.32,4.1,Medium,2011
ES-2011-1690587,2011-01-19,2011-01-21,First Class,Ann Blume,Corporate,Italy,EU,South,OFF-EN-10004150,Office Supplies,Envelopes,48,3,0,21.24,3.54,High,2011
CA-2011-8390,2011-01-19,2011-01-22,Second Class,Michael Kennedy,Corporate,Canada,Canada,Canada,OFF-STO-10000347,Office Supplies,Fasteners,16,1,0,5.7,1.4,Medium,2011
AO-2011-8430,2011-01-20,2011-01-20,Same Day,Michelle Arnett,Home Office,Angola,Africa,Africa,FUR-BUS-10002989,Furniture,Bookcases,825,2,0,338.34,88.97,High,2011
MX-2011-131618,2011-01-20,2011-01-20,Same Day,Suzanne McNair,Corporate,Mexico,LATAM,North,OFF-AP-10002433,Office Supplies,Appliances,372,2,0,81.88,82.67,Critical,2011
CA-2011-146591,2011-01-20,2011-01-21,First Class,Toby Swindell,Consumer,United States,US,West,FUR-BO-10001972,Furniture,Bookcases,181,5,0.7,-320.6,29.68,Medium,2011
IR-2011-9150,2011-01-20,2011-01-22,First Class,Irene Maddox,Consumer,Iran,EMEA,EMEA,FUR-OFF-10002395,Furniture,Chairs,141,1,0,57.75,20.93,Medium,2011
US-2011-153591,2011-01-20,2011-01-25,Standard Class,Alejandro Ballentine,Home Office,Mexico,LATAM,North,FUR-BO-10004980,Furniture,Bookcases,196,1,0.2,-34.25,17.08,Medium,2011
CA-2011-146591,2011-01-20,2011-01-21,First Class,Toby Swindell,Consumer,United States,US,West,OFF-PA-10000659,Office Supplies,Paper,56,4,0.2,19.62,14.49,Medium,2011
AO-2011-8430,2011-01-20,2011-01-20,Same Day,Michelle Arnett,Home Office,Angola,Africa,Africa,OFF-SME-10002417,Office Supplies,Storage,49,1,0,15.51,11.64,High,2011
CA-2011-146591,2011-01-20,2011-01-21,First Class,Toby Swindell,Consumer,United States,US,West,OFF-EN-10002504,Office Supplies,Envelopes,109,5,0.2,36.69,10.39,Medium,2011
ES-2011-1122594,2011-01-20,2011-01-25,Standard Class,Darren Koutras,Consumer,France,EU,Central,OFF-AR-10002094,Office Supplies,Art,58,2,0,7.56,8.77,High,2011
AO-2011-8430,2011-01-20,2011-01-20,Same Day,Michelle Arnett,Home Office,Angola,Africa,Africa,OFF-ELD-10000124,Office Supplies,Storage,48,1,0,15.84,7.92,High,2011
NI-2011-8880,2011-01-20,2011-01-24,Standard Class,Randy Bradley,Consumer,Nigeria,Africa,Africa,OFF-GRE-10000216,Office Supplies,Paper,37,4,0.7,-73.68,6.08,High,2011
CA-2011-146591,2011-01-20,2011-01-21,First Class,Toby Swindell,Consumer,United States,US,West,OFF-BI-10003676,Office Supplies,Binders,32,10,0.7,-23.72,6.03,Medium,2011
NI-2011-8880,2011-01-20,2011-01-24,Standard Class,Randy Bradley,Consumer,Nigeria,Africa,Africa,OFF-FEL-10002399,Office Supplies,Storage,24,4,0.7,-42.62,3.74,High,2011
RS-2011-7010,2011-01-20,2011-01-22,Second Class,Ruben Dartt,Consumer,Russia,EMEA,EMEA,OFF-NOV-10000512,Office Supplies,Labels,10,1,0,4.83,2.05,High,2011
RS-2011-7010,2011-01-20,2011-01-22,Second Class,Ruben Dartt,Consumer,Russia,EMEA,EMEA,OFF-NOV-10001568,Office Supplies,Labels,11,1,0,4.08,1.48,High,2011
IN-2011-43585,2011-01-20,2011-01-24,Second Class,Toby Ritter,Consumer,Australia,APAC,Oceania,FUR-FU-10001096,Furniture,Furnishings,139,3,0.1,27.69,1.23,Medium,2011
MX-2011-146584,2011-01-21,2011-01-27,Standard Class,Hunter Lopez,Consumer,Nicaragua,LATAM,Central,FUR-TA-10001285,Furniture,Tables,2797,6,0.2,-0.07,320.38,Low,2011
MG-2011-9660,2011-01-21,2011-01-27,Standard Class,Sally Hughsby,Corporate,Mongolia,EMEA,EMEA,OFF-FEL-10002867,Office Supplies,Storage,1244,6,0,211.5,88.66,Medium,2011
US-2011-147627,2011-01-21,2011-01-27,Standard Class,Hunter Lopez,Consumer,United States,US,South,FUR-CH-10002331,Furniture,Chairs,1068,3,0,224.27,85.72,Medium,2011
US-2011-147627,2011-01-21,2011-01-27,Standard Class,Hunter Lopez,Consumer,United States,US,South,TEC-PH-10001061,Technology,Phones,700,7,0,181.98,31.52,Medium,2011
MX-2011-146584,2011-01-21,2011-01-27,Standard Class,Hunter Lopez,Consumer,Nicaragua,LATAM,Central,TEC-PH-10000990,Technology,Phones,405,4,0,121.44,26.73,Low,2011
MG-2011-9660,2011-01-21,2011-01-27,Standard Class,Sally Hughsby,Corporate,Mongolia,EMEA,EMEA,FUR-OFF-10003688,Furniture,Chairs,277,2,0,55.38,24.75,Medium,2011
CA-2011-167927,2011-01-21,2011-01-27,Standard Class,Xylona Preis,Consumer,United States,US,Central,FUR-FU-10002918,Furniture,Furnishings,273,3,0,30.02,20.68,Medium,2011
MX-2011-146584,2011-01-21,2011-01-27,Standard Class,Hunter Lopez,Consumer,Nicaragua,LATAM,Central,TEC-PH-10003980,Technology,Phones,182,2,0,16.4,19.1,Low,2011
ES-2011-3229667,2011-01-21,2011-01-26,Standard Class,Ryan Crowe,Consumer,Germany,EU,Central,TEC-AC-10004070,Technology,Accessories,495,2,0,232.8,18.43,Medium,2011
CA-2011-167927,2011-01-21,2011-01-27,Standard Class,Xylona Preis,Consumer,United States,US,Central,OFF-AP-10002311,Office Supplies,Appliances,248,4,0.1,93.58,14.53,Medium,2011
MX-2011-146584,2011-01-21,2011-01-27,Standard Class,Hunter Lopez,Consumer,Nicaragua,LATAM,Central,OFF-SU-10004480,Office Supplies,Supplies,107,5,0,46.1,8.92,Low,2011
